term_original,term_norm,best_domain,top_score,second_score,margin,cluster_id,cluster_confidence,cluster_label
Numbness (Hands),numbness (hands,pain_neuropathic,0.6555153,0.59126616,0.06424916,-1,0.0,noise
Numb Back,numb back,pain_neuropathic,0.6655277,0.6013392,0.06418848,-1,0.0,noise
numbness tingling in feet,numbness tingling in feet,pain_neuropathic,0.5656435,0.50147253,0.06417096,-1,0.0,noise
Tingling/Prickling,tingling/prickling,pain_neuropathic,0.70312643,0.6391074,0.064019024,-1,0.0,noise
Numbness L calf,numbness l calf,pain_neuropathic,0.58476806,0.5207578,0.06401026,-1,0.0,noise
finger numbness,finger numbness,pain_neuropathic,0.66395175,0.60010874,0.06384301,-1,0.0,noise
tingling and numbness- hands,tingling and numbness- hands,pain_neuropathic,0.59812963,0.5343224,0.06380725,-1,0.0,noise
numb jaw and around lips,numb jaw and around lips,pain_neuropathic,0.4886809,0.42490032,0.063780576,-1,0.0,noise
Idiopathic Neuropathy,idiopathic neuropathy,pain_neuropathic,0.4585635,0.39497453,0.06358898,-1,0.0,noise
Emotional Detatchment/Numbness,emotional detatchment/numbness,pain_neuropathic,0.5254925,0.46196887,0.06352362,-1,0.0,noise
Numbness or tingling sensation in the tongue,numbness or tingling sensation in the tongue,pain_neuropathic,0.5597174,0.4962719,0.06344551,-1,0.0,noise
Right Foot Numbness,right foot numbness,pain_neuropathic,0.57985604,0.5165647,0.06329131,-1,0.0,noise
burning sensation in muscles,burning sensation in muscles,pain_neuropathic,0.5835346,0.52026826,0.06326634,-1,0.0,noise
Autonomic neuropathy,autonomic neuropathy,pain_neuropathic,0.4570948,0.39389008,0.063204706,-1,0.0,noise
feet burn,feet burn,pain_neuropathic,0.4972224,0.43407577,0.06314662,-1,0.0,noise
Hypersensitive nerve disorder,hypersensitive nerve disorder,pain_neuropathic,0.46129143,0.39834863,0.0629428,-1,0.0,noise
Electrical sensations right arm,electrical sensations right arm,pain_neuropathic,0.5495585,0.48663795,0.06292057,-1,0.0,noise
synesthesia,synesthesia,pain_neuropathic,0.518279,0.45537058,0.06290844,-1,0.0,noise
Electric pain in jaw,electric pain in jaw,pain_neuropathic,0.5325333,0.4697779,0.062755376,-1,0.0,noise
Numb feet or legs,numb feet or legs,pain_neuropathic,0.5304727,0.46780634,0.06266636,-1,0.0,noise
burning nerve itch,burning nerve itch,pain_neuropathic,0.6338457,0.57123125,0.06261444,-1,0.0,noise
numbness/tingling in right hand,numbness/tingling in right hand,pain_neuropathic,0.56685925,0.50436157,0.062497675,-1,0.0,noise
Left Hand Numbness,left hand numbness,pain_neuropathic,0.5379903,0.47554404,0.062446237,-1,0.0,noise
Numbness arm,numbness arm,pain_neuropathic,0.6573169,0.59498984,0.062327087,-1,0.0,noise
numb arms/hands,numb arms/hands,pain_neuropathic,0.5766611,0.5144154,0.062245727,-1,0.0,noise
numbness all over body,numbness all over body,pain_neuropathic,0.603333,0.5411399,0.062193096,-1,0.0,noise
Burning in left foot,burning in left foot,pain_neuropathic,0.46934834,0.40723714,0.0621112,-1,0.0,noise
Numbness In Hands And Arms,numbness in hands and arms,pain_neuropathic,0.5347105,0.472604,0.06210652,-1,0.0,noise
mystery neuropathy,mystery neuropathy,pain_neuropathic,0.5419543,0.47990036,0.06205392,-1,0.0,noise
achy wrists and fingers,achy wrists and fingers,pain_neuropathic,0.46889955,0.4068793,0.062020242,-1,0.0,noise
burning sensation on right abdo,burning sensation on right abdo,pain_neuropathic,0.5799108,0.51801056,0.061900258,-1,0.0,noise
Numb lips,numb lips,pain_neuropathic,0.54428816,0.48243195,0.06185621,-1,0.0,noise
burning below belly button,burning below belly button,pain_neuropathic,0.4738441,0.41208023,0.061763883,-1,0.0,noise
numb or tingling hands and feet,numb or tingling hands and feet,pain_neuropathic,0.5720241,0.51028645,0.061737657,-1,0.0,noise
Neuropathy undifferented,neuropathy undifferented,pain_neuropathic,0.4717592,0.41024676,0.06151244,-1,0.0,noise
Numb hands or arms,numb hands or arms,pain_neuropathic,0.5596392,0.49826545,0.06137377,-1,0.0,noise
numb tingly face since October 10,numb tingly face since october 10,pain_neuropathic,0.5351902,0.4739279,0.06126234,-1,0.0,noise
Numbness and Tingling in Legs and Fee,numbness and tingling in legs and fee,pain_neuropathic,0.59175646,0.53058565,0.061170816,-1,0.0,noise
butt numbness,butt numbness,pain_neuropathic,0.65228283,0.59116757,0.061115265,-1,0.0,noise
allodynia pain,allodynia pain,pain_neuropathic,0.57950884,0.518571,0.060937822,-1,0.0,noise
Numbness and tingling left leg,numbness and tingling left leg,pain_neuropathic,0.55005985,0.4891433,0.060916543,-1,0.0,noise
Painfully cold toes,painfully cold toes,pain_neuropathic,0.5652728,0.5043602,0.06091261,-1,0.0,noise
numb,numb,pain_neuropathic,0.6737584,0.6130216,0.060736775,-1,0.0,noise
Numbness of hands or feet,numbness of hands or feet,pain_neuropathic,0.51434696,0.45362103,0.060725927,-1,0.0,noise
foreign body sensation,foreign body sensation,pain_neuropathic,0.56638265,0.50580144,0.060581207,-1,0.0,noise
Numbness in Left Leg/Foot,numbness in left leg/foot,pain_neuropathic,0.5024912,0.4420355,0.06045568,-1,0.0,noise
groin tingle,groin tingle,pain_neuropathic,0.6210951,0.5607197,0.060375392,-1,0.0,noise
Electrical sensations left arm,electrical sensations left arm,pain_neuropathic,0.5470496,0.48668396,0.060365617,-1,0.0,noise
numb finger tips,numb finger tips,pain_neuropathic,0.5067686,0.44647884,0.06028974,-1,0.0,noise
foot spasm,foot spasm,pain_neuropathic,0.516909,0.456659,0.060250014,-1,0.0,noise
Numbness and/or tingling hand,numbness and/or tingling hand,pain_neuropathic,0.6082263,0.5481229,0.060103416,-1,0.0,noise
eye burning,eye burning,pain_neuropathic,0.5881635,0.52809274,0.060070753,-1,0.0,noise
red burning hands,red burning hands,pain_neuropathic,0.5366209,0.47656173,0.06005919,-1,0.0,noise
Subcutaneous burning,subcutaneous burning,pain_neuropathic,0.5353799,0.4753388,0.0600411,-1,0.0,noise
Numbness and tingling in my left hand,numbness and tingling in my left hand,pain_neuropathic,0.56375194,0.5043,0.059451938,-1,0.0,noise
wrist warmth,wrist warmth,pain_neuropathic,0.46028548,0.40083802,0.059447467,-1,0.0,noise
super sensitive,super sensitive,pain_neuropathic,0.51025856,0.45088315,0.059375405,-1,0.0,noise
Stinging in my hands,stinging in my hands,pain_neuropathic,0.6374217,0.5781511,0.05927062,-1,0.0,noise
Numbness in Left Arm/Hand,numbness in left arm/hand,pain_neuropathic,0.5033764,0.4442063,0.059170127,-1,0.0,noise
numb eye,numb eye,pain_neuropathic,0.6561381,0.59698945,0.05914867,-1,0.0,noise
numb cheeks,numb cheeks,pain_neuropathic,0.6308267,0.5717375,0.059089184,-1,0.0,noise
shooting pains in feet ,shooting pains in feet,pain_neuropathic,0.5320277,0.47300273,0.05902499,-1,0.0,noise
stinging/burning/hot pins,stinging/burning/hot pins,pain_neuropathic,0.53872305,0.47975007,0.058972985,-1,0.0,noise
numbness or tingling in extremities,numbness or tingling in extremities,pain_neuropathic,0.6229844,0.56406486,0.05891955,-1,0.0,noise
numbness ans tingling,numbness ans tingling,pain_neuropathic,0.6605411,0.6016673,0.058873832,-1,0.0,noise
foot burning,foot burning,pain_neuropathic,0.53777033,0.47891784,0.058852494,-1,0.0,noise
stinging sensation,stinging sensation,pain_neuropathic,0.70044565,0.6417357,0.05870998,-1,0.0,noise
numbness other,numbness other,pain_neuropathic,0.70958865,0.6509047,0.05868393,-1,0.0,noise
sneezing pain,sneezing pain,pain_neuropathic,0.55495524,0.4962917,0.058663547,-1,0.0,noise
electrical pains,electrical pains,pain_neuropathic,0.59193987,0.5333037,0.05863619,-1,0.0,noise
lower leg numbness,lower leg numbness,pain_neuropathic,0.54158056,0.48300418,0.058576375,-1,0.0,noise
physical stimulation ,physical stimulation,pain_neuropathic,0.49913263,0.44066364,0.058468997,-1,0.0,noise
Numb / tingling arm,numb / tingling arm,pain_neuropathic,0.6276935,0.5692316,0.058461845,-1,0.0,noise
numbness legs,numbness legs,pain_neuropathic,0.63650763,0.57809496,0.05841267,-1,0.0,noise
Peripheral nerve injuries,peripheral nerve injuries,pain_neuropathic,0.51343983,0.4550629,0.058376938,-1,0.0,noise
Raynaud's- Toes,raynaud's- toes,pain_neuropathic,0.48210847,0.423872,0.05823648,-1,0.0,noise
Pruritus,pruritus,pain_neuropathic,0.53249943,0.474366,0.058133423,-1,0.0,noise
paralyized feeling,paralyized feeling,pain_neuropathic,0.59215474,0.5340369,0.058117867,-1,0.0,noise
Numb/tingling feeling,numb/tingling feeling,pain_neuropathic,0.6797042,0.62164485,0.058059335,-1,0.0,noise
severely sensitive nervous system,severely sensitive nervous system,pain_neuropathic,0.5177499,0.4597936,0.057956308,-1,0.0,noise
tingling & numb fingers/hands,tingling & numb fingers/hands,pain_neuropathic,0.58101547,0.52356243,0.057453036,-1,0.0,noise
numbness in hands or arms,numbness in hands or arms,pain_neuropathic,0.5416683,0.48434556,0.05732274,-1,0.0,noise
R hand numbness,r hand numbness,pain_neuropathic,0.6179161,0.5606824,0.05723369,-1,0.0,noise
needles in knees,needles in knees,pain_neuropathic,0.5614405,0.50438166,0.05705887,-1,0.0,noise
left leg/foot numbness ,left leg/foot numbness,pain_neuropathic,0.5186998,0.46176028,0.056939542,-1,0.0,noise
bleeding tongue,bleeding tongue,pain_neuropathic,0.48910666,0.43219846,0.05690819,-1,0.0,noise
eyes dry/burning,eyes dry/burning,pain_neuropathic,0.4617864,0.40490085,0.05688554,-1,0.0,noise
burning sensation ankles,burning sensation ankles,pain_neuropathic,0.54557604,0.48869234,0.056883693,-1,0.0,noise
Foot Numbness,foot numbness,pain_neuropathic,0.62427187,0.56740844,0.056863427,-1,0.0,noise
Numbness/Tingling in Feet,numbness/tingling in feet,pain_neuropathic,0.56653297,0.50968665,0.05684632,-1,0.0,noise
nervenschmerz,nervenschmerz,pain_neuropathic,0.5001717,0.4433733,0.05679843,-1,0.0,noise
Feet Numb,feet numb,pain_neuropathic,0.6292004,0.5725709,0.05662948,-1,0.0,noise
coldness numb feet and hands,coldness numb feet and hands,pain_neuropathic,0.47374335,0.41720653,0.056536824,-1,0.0,noise
upper back pins and needles,upper back pins and needles,pain_neuropathic,0.54944724,0.49293053,0.056516707,-1,0.0,noise
numbness and tingling skin,numbness and tingling skin,pain_neuropathic,0.60870445,0.55220914,0.05649531,-1,0.0,noise
numbness in ,numbness in,pain_neuropathic,0.6754457,0.61896193,0.056483746,-1,0.0,noise
burning wrists,burning wrists,pain_neuropathic,0.5230782,0.46665767,0.056420535,-1,0.0,noise
POTS: Numbness/Tingling,pots: numbness/tingling,pain_neuropathic,0.53774995,0.48135805,0.056391895,-1,0.0,noise
Numbness in Right Arm/Hand,numbness in right arm/hand,pain_neuropathic,0.51987785,0.4635172,0.056360662,-1,0.0,noise
nerve pain from allergy shots ,nerve pain from allergy shots,pain_neuropathic,0.5102887,0.45395997,0.056328744,-1,0.0,noise
feeling numb- no emotions,feeling numb- no emotions,pain_neuropathic,0.5903445,0.5340653,0.056279182,-1,0.0,noise
Legs numb,legs numb,pain_neuropathic,0.6552901,0.59905696,0.056233168,-1,0.0,noise
Visceral Hyperalgesia,visceral hyperalgesia,pain_neuropathic,0.5223599,0.46617734,0.056182563,-1,0.0,noise
Numbness or tingling in toes,numbness or tingling in toes,pain_neuropathic,0.59473825,0.53893614,0.055802107,-1,0.0,noise
Altered sensation - L hand,altered sensation - l hand,pain_neuropathic,0.5698258,0.5140518,0.055774033,-1,0.0,noise
Sympathetic pain,sympathetic pain,pain_neuropathic,0.68929523,0.63366723,0.055628,-1,0.0,noise
Nerve pain tooth,nerve pain tooth,pain_neuropathic,0.58818996,0.53259635,0.05559361,-1,0.0,noise
numbness in arms/hands,numbness in arms/hands,pain_neuropathic,0.5296222,0.4741071,0.05551511,-1,0.0,noise
Numbness/Tingling in Shins,numbness/tingling in shins,pain_neuropathic,0.5175877,0.46207815,0.055509567,-1,0.0,noise
spasms in feet,spasms in feet,pain_neuropathic,0.5134357,0.4579752,0.055460513,-1,0.0,noise
neuropathy (legs/feet),neuropathy (legs/feet,pain_neuropathic,0.45348805,0.39803076,0.055457294,-1,0.0,noise
burning back sensationn,burning back sensationn,pain_neuropathic,0.65264297,0.5973098,0.055333138,-1,0.0,noise
arm numb right,arm numb right,pain_neuropathic,0.61950386,0.5641928,0.055311084,-1,0.0,noise
nerve pain face,nerve pain face,pain_neuropathic,0.6703763,0.6151867,0.05518961,-1,0.0,noise
R Leg Numbness,r leg numbness,pain_neuropathic,0.61600995,0.5609238,0.055086136,-1,0.0,noise
Leg numbness,leg numbness,pain_neuropathic,0.64760345,0.5925285,0.05507493,-1,0.0,noise
forefoot  pain ,forefoot pain,pain_neuropathic,0.6136975,0.55866957,0.05502796,-1,0.0,noise
Painfully cold fingers,painfully cold fingers,pain_neuropathic,0.57056177,0.5155953,0.05496645,-1,0.0,noise
numb / tingling lips,numb / tingling lips,pain_neuropathic,0.574552,0.5196561,0.054895878,-1,0.0,noise
amputation,amputation,pain_neuropathic,0.4741832,0.41932195,0.054861248,-1,0.0,noise
numb tingling,numb tingling,pain_neuropathic,0.73415726,0.67936444,0.05479282,-1,0.0,noise
needle pain,needle pain,pain_neuropathic,0.6636982,0.6089623,0.0547359,-1,0.0,noise
tingling and numbness in hands,tingling and numbness in hands,pain_neuropathic,0.5673848,0.5126695,0.054715276,-1,0.0,noise
sensitive clit,sensitive clit,pain_neuropathic,0.4824924,0.42778784,0.054704547,-1,0.0,noise
numbess in feet,numbess in feet,pain_neuropathic,0.5680839,0.51359904,0.054484844,-1,0.0,noise
numbness in extremeties,numbness in extremeties,pain_neuropathic,0.59546053,0.5410298,0.054430723,-1,0.0,noise
Numbness and/or tingling leg,numbness and/or tingling leg,pain_neuropathic,0.57943255,0.5250358,0.05439675,-1,0.0,noise
throbbing feet,throbbing feet,pain_neuropathic,0.5754727,0.5211021,0.05437064,-1,0.0,noise
numbness and tingling in feet,numbness and tingling in feet,pain_neuropathic,0.574258,0.5199227,0.054335356,-1,0.0,noise
Facial nerve stuff,facial nerve stuff,pain_neuropathic,0.5962086,0.5419156,0.054292977,-1,0.0,noise
Spasms/spascity - L hand,spasms/spascity - l hand,pain_neuropathic,0.5105227,0.45623648,0.05428624,-1,0.0,noise
shooting pain in fingers,shooting pain in fingers,pain_neuropathic,0.5807703,0.52651215,0.054258168,-1,0.0,noise
Numbness/Tingling in legs,numbness/tingling in legs,pain_neuropathic,0.57316816,0.518975,0.05419314,-1,0.0,noise
numb heel,numb heel,pain_neuropathic,0.5688404,0.5147362,0.05410421,-1,0.0,noise
Numbness front of leg,numbness front of leg,pain_neuropathic,0.540239,0.48618293,0.05405605,-1,0.0,noise
pereniim numbness,pereniim numbness,pain_neuropathic,0.5974556,0.5434556,0.05400002,-1,0.0,noise
Hands Numb,hands numb,pain_neuropathic,0.6739508,0.6200547,0.05389607,-1,0.0,noise
tingling/numbness in feet,tingling/numbness in feet,pain_neuropathic,0.54621774,0.49239594,0.053821802,-1,0.0,noise
numbness and tingling - lower legs ,numbness and tingling - lower legs,pain_neuropathic,0.5497342,0.49591434,0.053819835,-1,0.0,noise
numbness in hands and feet,numbness in hands and feet,pain_neuropathic,0.5258853,0.47206935,0.05381593,-1,0.0,noise
dulled sensation in arms,dulled sensation in arms,pain_neuropathic,0.6141953,0.5604628,0.053732514,-1,0.0,noise
numbess in left foot,numbess in left foot,pain_neuropathic,0.47939605,0.42568585,0.053710192,-1,0.0,noise
Hand/Forearm Numbness/Tingling,hand/forearm numbness/tingling,pain_neuropathic,0.56026495,0.5066499,0.053615034,-1,0.0,noise
Numbing,numbing,pain_neuropathic,0.65266305,0.59909743,0.05356562,-1,0.0,noise
facial prickly feeling,facial prickly feeling,pain_neuropathic,0.6334939,0.5799335,0.053560376,-1,0.0,noise
ear burning,ear burning,pain_neuropathic,0.5104856,0.45699257,0.053493023,-1,0.0,noise
numbness and tingling in hand and arm,numbness and tingling in hand and arm,pain_neuropathic,0.57987154,0.526425,0.05344653,-1,0.0,noise
loss of sensation,loss of sensation,pain_neuropathic,0.6348754,0.58149934,0.05337608,-1,0.0,noise
numbess feet,numbess feet,pain_neuropathic,0.54478467,0.4914136,0.05337107,-1,0.0,noise
Nerve/Body Pain,nerve/body pain,pain_neuropathic,0.7184478,0.6651014,0.053346395,-1,0.0,noise
Numbness (Feet),numbness (feet,pain_neuropathic,0.63561666,0.5825316,0.05308509,-1,0.0,noise
Thumb spasms,thumb spasms,pain_neuropathic,0.5353215,0.48226345,0.05305803,-1,0.0,noise
Fuzzy Nerve feeling - LS Buttock,fuzzy nerve feeling - ls buttock,pain_neuropathic,0.5128658,0.45990914,0.05295664,-1,0.0,noise
Stinging eyes,stinging eyes,pain_neuropathic,0.608366,0.5554259,0.05294013,-1,0.0,noise
random nerve pain,random nerve pain,pain_neuropathic,0.66324747,0.6105248,0.052722692,-1,0.0,noise
Numbness (left side) ,numbness (left side,pain_neuropathic,0.5829171,0.53021467,0.052702427,-1,0.0,noise
left arm going numb/ tingling,left arm going numb/ tingling,pain_neuropathic,0.52560604,0.47316435,0.052441686,-1,0.0,noise
heat sensation lower body,heat sensation lower body,pain_neuropathic,0.49403232,0.44160545,0.052426875,-1,0.0,noise
burning spine,burning spine,pain_neuropathic,0.5652959,0.5129248,0.052371085,-1,0.0,noise
Feeling of numbness,feeling of numbness,pain_neuropathic,0.67597413,0.6236267,0.05234742,-1,0.0,noise
Phrenic nerve pain,phrenic nerve pain,pain_neuropathic,0.5501421,0.49795878,0.05218333,-1,0.0,noise
throbbing sensation right foot,throbbing sensation right foot,pain_neuropathic,0.6044959,0.55246806,0.05202782,-1,0.0,noise
arm going numb,arm going numb,pain_neuropathic,0.5975615,0.5456707,0.05189079,-1,0.0,noise
right thumb numbness,right thumb numbness,pain_neuropathic,0.56869394,0.5169079,0.051786065,-1,0.0,noise
hand/finger cramping,hand/finger cramping,pain_neuropathic,0.5484992,0.49671698,0.05178225,-1,0.0,noise
numbness back,numbness back,pain_neuropathic,0.6733836,0.6216512,0.05173242,-1,0.0,noise
back numbness/tingles,back numbness/tingles,pain_neuropathic,0.6538709,0.6022022,0.051668704,-1,0.0,noise
left tongue numb,left tongue numb,pain_neuropathic,0.5435812,0.4919479,0.0516333,-1,0.0,noise
feeling of skin burning ,feeling of skin burning,pain_neuropathic,0.61463374,0.5630303,0.051603436,-1,0.0,noise
pinched nerve,pinched nerve,pain_neuropathic,0.6326337,0.5810665,0.051567197,-1,0.0,noise
numbness and tinglig in back,numbness and tinglig in back,pain_neuropathic,0.5696608,0.5181311,0.051529706,-1,0.0,noise
wrist numbness,wrist numbness,pain_neuropathic,0.60593134,0.55450165,0.05142969,-1,0.0,noise
shooting pain in hands and feet,shooting pain in hands and feet,pain_neuropathic,0.56118107,0.50986636,0.05131471,-1,0.0,noise
Burning legs,burning legs,pain_neuropathic,0.5386748,0.48743334,0.051241428,-1,0.0,noise
Left foot burning,left foot burning,pain_neuropathic,0.5168627,0.46574974,0.05111295,-1,0.0,noise
sensiomotor polyneuropathy,sensiomotor polyneuropathy,pain_neuropathic,0.45147303,0.40042752,0.051045507,-1,0.0,noise
numb extremeties,numb extremeties,pain_neuropathic,0.6174091,0.5663869,0.05102223,-1,0.0,noise
Numbness (Lt hand),numbness (lt hand,pain_neuropathic,0.6535784,0.6025871,0.050991297,-1,0.0,noise
numbness tingling hands,numbness tingling hands,pain_neuropathic,0.5914204,0.54043055,0.050989866,-1,0.0,noise
feels like worms under my fingers,feels like worms under my fingers,pain_neuropathic,0.51103055,0.4600538,0.050976753,-1,0.0,noise
tingling/numbness in hands,tingling/numbness in hands,pain_neuropathic,0.56189895,0.5109437,0.050955236,-1,0.0,noise
polyneuropathy,polyneuropathy,pain_neuropathic,0.4990176,0.44809377,0.050923824,-1,0.0,noise
pins & needles left foot to knee,pins & needles left foot to knee,pain_neuropathic,0.47729766,0.4267643,0.050533354,-1,0.0,noise
cold/numb hands and feet,cold/numb hands and feet,pain_neuropathic,0.48429418,0.4338082,0.05048597,-1,0.0,noise
feet/leg numb,feet/leg numb,pain_neuropathic,0.5768473,0.52637005,0.050477266,-1,0.0,noise
Numbness/Tingling in Hands,numbness/tingling in hands,pain_neuropathic,0.57427543,0.5238308,0.050444663,-1,0.0,noise
Numbness fi,numbness fi,pain_neuropathic,0.6420375,0.5916506,0.050386906,-1,0.0,noise
numbness and tingling in hands,numbness and tingling in hands,pain_neuropathic,0.5807089,0.53039277,0.050316155,-1,0.0,noise
numbness in extrememties ,numbness in extrememties,pain_neuropathic,0.57888144,0.52863306,0.050248384,-1,0.0,noise
numb face,numb face,pain_neuropathic,0.62946945,0.57924765,0.0502218,-1,0.0,noise
Tingling or numbness in legs,tingling or numbness in legs,pain_neuropathic,0.5692407,0.51904684,0.050193846,-1,0.0,noise
finger nerve pain,finger nerve pain,pain_neuropathic,0.60375726,0.5536018,0.05015546,-1,0.0,noise
little needle pain,little needle pain,pain_neuropathic,0.598704,0.5485718,0.050132155,-1,0.0,noise
unintended jaw clenching,unintended jaw clenching,pain_neuropathic,0.5421717,0.4920583,0.05011341,-1,0.0,noise
numbness and tingling in hands and feet,numbness and tingling in hands and feet,pain_neuropathic,0.56004876,0.5099673,0.050081432,-1,0.0,noise
nunbness and tingling sensation on lips,nunbness and tingling sensation on lips,pain_neuropathic,0.51128125,0.46127933,0.05000192,-1,0.0,noise
dizziness balance /upon standing after laying or Sitting >30mins ,dizziness balance /upon standing after laying or sitting >30mins,pots,0.7511442,0.42469493,0.32644925,-1,0.0,noise
dizziness when standing,dizziness when standing,pots,0.7841177,0.4633163,0.3208014,-1,0.0,noise
Dizziness on standing,dizziness on standing,pots,0.77713203,0.47939438,0.29773766,-1,0.0,noise
Dizziness upon Standing,dizziness upon standing,pots,0.7929902,0.50144434,0.29154587,-1,0.0,noise
lightheaded /muscle tone loss after standing for prolong time > 10-20 mins,lightheaded /muscle tone loss after standing for prolong time > 10-20 mins,pots,0.63265765,0.34312302,0.28953463,-1,0.0,noise
loss of vision upon standing,loss of vision upon standing,pots,0.7026322,0.42069113,0.28194106,-1,0.0,noise
profuse sweating while sitting/standing,profuse sweating while sitting/standing,pots,0.56301033,0.281559,0.28145134,-1,0.0,noise
Difficulty Standing Up,difficulty standing up,pots,0.6637645,0.384462,0.27930248,-1,0.0,noise
Faint when standing,faint when standing,pots,0.75553775,0.4775998,0.27793795,-1,0.0,noise
faintness on standing,faintness on standing,pots,0.7787343,0.5015594,0.27717495,-1,0.0,noise
Faintness upon standing,faintness upon standing,pots,0.78201926,0.50769687,0.2743224,-1,0.0,noise
increased heart rate standing,increased heart rate standing,pots,0.73273295,0.46092024,0.2718127,-1,0.0,noise
Intense Dizziness Upon Standing,intense dizziness upon standing,pots,0.8009213,0.53060097,0.27032036,-1,0.0,noise
dizzy after standing (short),dizzy after standing (short,pots,0.800682,0.5319307,0.26875132,-1,0.0,noise
dizzy when standing,dizzy when standing,pots,0.82068825,0.5566764,0.26401186,-1,0.0,noise
dizzy after standing (long),dizzy after standing (long,pots,0.7884282,0.52597195,0.26245624,-1,0.0,noise
"weakness, dizziness when standing","weakness, dizziness when standing",pots,0.7725296,0.5113068,0.26122278,-1,0.0,noise
"dizziness, sitting & standing","dizziness, sitting & standing",pots,0.7641622,0.5070114,0.25715077,-1,0.0,noise
BP change upon standing,bp change upon standing,pots,0.55635035,0.29975256,0.2565978,-1,0.0,noise
Trouble walking and standing ,trouble walking and standing,pots,0.5340923,0.2787111,0.2553812,-1,0.0,noise
difficulty standing for long ,difficulty standing for long,pots,0.6315457,0.38287562,0.2486701,-1,0.0,noise
Difficulty standing,difficulty standing,pots,0.65668,0.41071945,0.24596053,-1,0.0,noise
"trouble standing, driving","trouble standing, driving",pots,0.5489172,0.3066476,0.24226958,-1,0.0,noise
Noticeable Difficulty Standing Over Time,noticeable difficulty standing over time,pots,0.6755492,0.44341242,0.23213679,-1,0.0,noise
Unable to stand for long periods ,unable to stand for long periods,pots,0.62034017,0.39038444,0.22995573,-1,0.0,noise
weakness when standing,weakness when standing,pots,0.69460666,0.4669192,0.22768745,-1,0.0,noise
standing >10mins loss balance feel dizzy muscle weakness fatigue loss of muscle tone.,standing >10mins loss balance feel dizzy muscle weakness fatigue loss of muscle tone,pots,0.7093508,0.4826141,0.22673672,-1,0.0,noise
tinnitus increase upon standing,tinnitus increase upon standing,pots,0.6268302,0.40050566,0.22632456,-1,0.0,noise
faint on standing,faint on standing,pots,0.71505606,0.5020672,0.21298885,-1,0.0,noise
pressure increase when changing positions/standing ,pressure increase when changing positions/standing,pots,0.51056945,0.3015697,0.20899975,-1,0.0,noise
fast heartbeat when standing ,fast heartbeat when standing,pots,0.7439497,0.53544617,0.20850354,-1,0.0,noise
lightheadedness/dizziness upon standing,lightheadedness/dizziness upon standing,pots,0.7279055,0.51995206,0.20795345,-1,0.0,noise
standing 15 min,standing 15 min,pots,0.46033946,0.2531011,0.20723835,-1,0.0,noise
difficulty standing too long,difficulty standing too long,pots,0.59062254,0.38347477,0.20714778,-1,0.0,noise
faint upon standing,faint upon standing,pots,0.7107417,0.5038463,0.20689541,-1,0.0,noise
inability to stay upright,inability to stay upright,pots,0.68914413,0.48265374,0.2064904,-1,0.0,noise
Orthostatic Hypotension,orthostatic hypotension,pots,0.6243267,0.4189021,0.2054246,-1,0.0,noise
Orthostatic hypotension (postural hypotension),orthostatic hypotension (postural hypotension,pots,0.6337999,0.42921925,0.20458066,-1,0.0,noise
proprioception issues,proprioception issues,pots,0.51305175,0.31753808,0.19551367,-1,0.0,noise
Inability to keep upright,inability to keep upright,pots,0.6484282,0.45393366,0.19449455,-1,0.0,noise
seeing white when standing up,seeing white when standing up,pots,0.5213083,0.32736427,0.19394404,-1,0.0,noise
dizzy on standing,dizzy on standing,pots,0.7878662,0.5969136,0.1909526,-1,0.0,noise
unstable standing still,unstable standing still,pots,0.5938993,0.4043517,0.1895476,-1,0.0,noise
"Sweating, nose running, dizzy while upright","sweating, nose running, dizzy while upright",pots,0.6531575,0.46383417,0.1893233,-1,0.0,noise
Difficulty remaining upright,difficulty remaining upright,pots,0.55972195,0.37452018,0.18520176,-1,0.0,noise
Nausea after standing,nausea after standing,pots,0.6532521,0.4682263,0.18502581,-1,0.0,noise
POTS attack after standing,pots attack after standing,pots,0.45798635,0.27296966,0.18501669,-1,0.0,noise
head pressure when standing,head pressure when standing,pots,0.63710445,0.45744792,0.17965654,-1,0.0,noise
Blind from standing,blind from standing,pots,0.5959976,0.41724825,0.17874932,-1,0.0,noise
standing slump,standing slump,pots,0.559332,0.38267806,0.17665395,-1,0.0,noise
dizzy upon standing ,dizzy upon standing,pots,0.7893834,0.6149626,0.17442083,-1,0.0,noise
Lightheadedness on Standing,lightheadedness on standing,pots,0.6827905,0.5098206,0.17296994,-1,0.0,noise
lightheaded when standing,lightheaded when standing,pots,0.6839073,0.51651466,0.16739261,-1,0.0,noise
orthostatic hypertension ,orthostatic hypertension,pots,0.5674293,0.40129477,0.16613454,-1,0.0,noise
worse on standing,worse on standing,pots,0.5427524,0.37726888,0.1654835,-1,0.0,noise
unable to change position comfortably ,unable to change position comfortably,pots,0.46322727,0.30090308,0.16232419,-1,0.0,noise
dizziness when sitting,dizziness when sitting,pots,0.6347612,0.4750426,0.1597186,-1,0.0,noise
Loss of balance/falls,loss of balance/falls,pots,0.5207685,0.36114722,0.1596213,-1,0.0,noise
high standing HR,high standing hr,pots,0.53280133,0.37681568,0.15598565,-1,0.0,noise
Proprioception off,proprioception off,pots,0.5282382,0.3735037,0.15473446,-1,0.0,noise
dizziness leaning over,dizziness leaning over,pots,0.6774329,0.5269566,0.15047628,-1,0.0,noise
