term_original,term_norm,best_domain,top_score,second_score,margin,cluster_id,cluster_confidence,cluster_label
crunchy wrap,crunchy wrap,food_gluten_grains,0.555429,0.49295318,0.0624758,-1,0.0,noise
white pasta shells,white pasta shells,food_gluten_grains,0.5246738,0.4622314,0.062442422,-1,0.0,noise
lamb wrap,lamb wrap,food_gluten_grains,0.46933472,0.40701264,0.06232208,-1,0.0,noise
wholegrain pasta,wholegrain pasta,food_gluten_grains,0.5300319,0.4679367,0.062095225,-1,0.0,noise
3 macaroons,3 macaroons,food_gluten_grains,0.49368775,0.43174362,0.061944127,-1,0.0,noise
tomato and cheese sandwich,tomato and cheese sandwich,food_gluten_grains,0.62021005,0.55830085,0.0619092,-1,0.0,noise
taco biscuits,taco biscuits,food_gluten_grains,0.5934657,0.53163505,0.06183064,-1,0.0,noise
serrano ham sandwich,serrano ham sandwich,food_gluten_grains,0.5679294,0.50616854,0.061760843,-1,0.0,noise
plaain biscuit,plaain biscuit,food_gluten_grains,0.5590062,0.49725482,0.061751395,-1,0.0,noise
tortilla shell,tortilla shell,food_gluten_grains,0.5506128,0.48890144,0.06171137,-1,0.0,noise
taco salad with flour tortilla,taco salad with flour tortilla,food_gluten_grains,0.45529142,0.39363068,0.061660737,-1,0.0,noise
baked ham,baked ham,food_gluten_grains,0.5464455,0.48479477,0.061650723,-1,0.0,noise
3 slices of pizza,3 slices of pizza,food_gluten_grains,0.47630066,0.4147231,0.06157756,-1,0.0,noise
amys pasta ,amys pasta,food_gluten_grains,0.5700846,0.5087397,0.061344862,-1,0.0,noise
"Noodles, egg, dry, unenriched","noodles, egg, dry, unenriched",food_gluten_grains,0.5284859,0.4671935,0.06129238,-1,0.0,noise
beef casserole and pasta,beef casserole and pasta,food_gluten_grains,0.5600234,0.4987594,0.061264038,-1,0.0,noise
noodles and cheese,noodles and cheese,food_gluten_grains,0.67112094,0.609946,0.06117493,-1,0.0,noise
bocconcini sandwich,bocconcini sandwich,food_gluten_grains,0.58588004,0.5247124,0.061167657,-1,0.0,noise
tomate-gurke-zwiebel-radiesschen-mozzarella slaat,tomate-gurke-zwiebel-radiesschen-mozzarella slaat,food_gluten_grains,0.47793797,0.41678277,0.0611552,-1,0.0,noise
tapioca cheese bread,tapioca cheese bread,food_gluten_grains,0.5434873,0.48250374,0.06098357,-1,0.0,noise
small bread roll,small bread roll,food_gluten_grains,0.46760958,0.40669772,0.060911864,-1,0.0,noise
gulten free bread,gulten free bread,food_gluten_grains,0.55957866,0.49868697,0.060891688,-1,0.0,noise
homemade burrito,homemade burrito,food_gluten_grains,0.5418568,0.48105836,0.060798466,-1,0.0,noise
flour tacos,flour tacos,food_gluten_grains,0.58403325,0.5232797,0.060753524,-1,0.0,noise
pizza macncheese,pizza macncheese,food_gluten_grains,0.68181026,0.62125283,0.060557425,-1,0.0,noise
tapioca cheesy bread balls,tapioca cheesy bread balls,food_gluten_grains,0.5295135,0.4689874,0.060526073,-1,0.0,noise
skinny pasta ,skinny pasta,food_gluten_grains,0.60015535,0.5396744,0.060480952,-1,0.0,noise
Slice of pizza,slice of pizza,food_gluten_grains,0.5506234,0.49026608,0.060357332,-1,0.0,noise
Tuna pasta bake,tuna pasta bake,food_gluten_grains,0.5134085,0.45306104,0.060347438,-1,0.0,noise
lamb casserole and pasta,lamb casserole and pasta,food_gluten_grains,0.55583197,0.4957869,0.060045063,-1,0.0,noise
tuscan chicken and pasta,tuscan chicken and pasta,food_gluten_grains,0.5875758,0.5275547,0.060021102,-1,0.0,noise
Macaroni Surprise,macaroni surprise,food_gluten_grains,0.53828955,0.47827816,0.060011387,-1,0.0,noise
soup with noodles ,soup with noodles,food_gluten_grains,0.5592536,0.49953276,0.059720814,-1,0.0,noise
cheese and tomato baguette,cheese and tomato baguette,food_gluten_grains,0.54879427,0.4893052,0.05948907,-1,0.0,noise
"pitta bread with mozarella, ",pitta bread with mozarella,food_gluten_grains,0.50101537,0.44156656,0.05944881,-1,0.0,noise
Musman noodles,musman noodles,food_gluten_grains,0.5659293,0.50657064,0.059358656,-1,0.0,noise
taco casserole,taco casserole,food_gluten_grains,0.5715355,0.512209,0.05932653,-1,0.0,noise
garlic pizza bread,garlic pizza bread,food_gluten_grains,0.54510707,0.4859701,0.059136957,-1,0.0,noise
two-ingredient dough,two-ingredient dough,food_gluten_grains,0.53715897,0.47811872,0.05904025,-1,0.0,noise
wiso bread,wiso bread,food_gluten_grains,0.55665296,0.4976437,0.059009254,-1,0.0,noise
pasta and sausage,pasta and sausage,food_gluten_grains,0.63754916,0.57858074,0.058968425,-1,0.0,noise
crunchwrap,crunchwrap,food_gluten_grains,0.5538851,0.4949898,0.05889529,-1,0.0,noise
slow gi biscuit,slow gi biscuit,food_gluten_grains,0.45883673,0.40020433,0.058632404,-1,0.0,noise
alfredo and breadsticks,alfredo and breadsticks,food_gluten_grains,0.58458596,0.52614284,0.05844313,-1,0.0,noise
some baguette,some baguette,food_gluten_grains,0.55409604,0.49565387,0.058442175,-1,0.0,noise
Instant noodles,instant noodles,food_gluten_grains,0.5664997,0.5083576,0.058142126,-1,0.0,noise
bread roll with ham and cheese ,bread roll with ham and cheese,food_gluten_grains,0.4525438,0.39459476,0.057949036,-1,0.0,noise
bagel pizza bites,bagel pizza bites,food_gluten_grains,0.5302161,0.47235322,0.057862878,-1,0.0,noise
brie baguette ,brie baguette,food_gluten_grains,0.49551445,0.43781132,0.057703137,-1,0.0,noise
white flour tortilla,white flour tortilla,food_gluten_grains,0.5264883,0.46892837,0.057559937,-1,0.0,noise
mac cheese pasta bake ,mac cheese pasta bake,food_gluten_grains,0.49768937,0.4401875,0.057501853,-1,0.0,noise
nan bread,nan bread,food_gluten_grains,0.6226274,0.5651361,0.057491302,-1,0.0,noise
brie salad baguette,brie salad baguette,food_gluten_grains,0.51902723,0.4616155,0.05741173,-1,0.0,noise
noodles and dumplings,noodles and dumplings,food_gluten_grains,0.5624236,0.50505924,0.057364345,-1,0.0,noise
spaghetti pizza pie with parm,spaghetti pizza pie with parm,food_gluten_grains,0.48533633,0.42812496,0.05721137,-1,0.0,noise
dolmio pasta,dolmio pasta,food_gluten_grains,0.5560265,0.49882385,0.057202667,-1,0.0,noise
3 pieces pizza,3 pieces pizza,food_gluten_grains,0.5232377,0.46605062,0.05718708,-1,0.0,noise
french baguette,french baguette,food_gluten_grains,0.4659835,0.4087984,0.057185113,-1,0.0,noise
cheese and tomato sandwich,cheese and tomato sandwich,food_gluten_grains,0.61890674,0.5617551,0.057151616,-1,0.0,noise
noodles bad,noodles bad,food_gluten_grains,0.49530768,0.43824297,0.057064712,-1,0.0,noise
jam and cheese sandwich,jam and cheese sandwich,food_gluten_grains,0.6282029,0.5711738,0.057029128,-1,0.0,noise
a bite of pizza,a bite of pizza,food_gluten_grains,0.53820306,0.48120517,0.056997895,-1,0.0,noise
one pizza crust,one pizza crust,food_gluten_grains,0.48105043,0.42412287,0.05692756,-1,0.0,noise
Cheddar biscuits,cheddar biscuits,food_gluten_grains,0.54386294,0.48695636,0.05690658,-1,0.0,noise
bread stick,bread stick,food_gluten_grains,0.6547352,0.5978917,0.05684352,-1,0.0,noise
cheese noodles,cheese noodles,food_gluten_grains,0.6543591,0.59756684,0.05679226,-1,0.0,noise
bannana bread,bannana bread,food_gluten_grains,0.56659544,0.50980335,0.05679208,-1,0.0,noise
chicken filo pastry,chicken filo pastry,food_gluten_grains,0.5159841,0.45926452,0.0567196,-1,0.0,noise
bolognase,bolognase,food_gluten_grains,0.5503642,0.49364853,0.056715667,-1,0.0,noise
ham and cheese tortilla,ham and cheese tortilla,food_gluten_grains,0.53996027,0.48329145,0.056668818,-1,0.0,noise
cappello’s pasta,cappello’s pasta,food_gluten_grains,0.5333078,0.47680143,0.056506366,-1,0.0,noise
biscuit spread,biscuit spread,food_gluten_grains,0.5406314,0.4841756,0.05645582,-1,0.0,noise
breaded pork chop,breaded pork chop,food_gluten_grains,0.57154834,0.51509917,0.056449175,-1,0.0,noise
bologna sandwich with cheese,bologna sandwich with cheese,food_gluten_grains,0.64713764,0.5907127,0.056424916,-1,0.0,noise
Domino's cheesy bread,domino's cheesy bread,food_gluten_grains,0.5643279,0.50802237,0.056305528,-1,0.0,noise
burrito bowl,burrito bowl,food_gluten_grains,0.5757469,0.5196711,0.05607581,-1,0.0,noise
delands bread,delands bread,food_gluten_grains,0.57969344,0.5236218,0.05607164,-1,0.0,noise
garlic bread pizza,garlic bread pizza,food_gluten_grains,0.53399235,0.47800517,0.05598718,-1,0.0,noise
Soup and bread rolls ,soup and bread rolls,food_gluten_grains,0.5917461,0.535789,0.05595708,-1,0.0,noise
Cheese and biscuit ,cheese and biscuit,food_gluten_grains,0.6841985,0.6282481,0.055950403,-1,0.0,noise
flour tortia with cheese,flour tortia with cheese,food_gluten_grains,0.49306738,0.43713748,0.0559299,-1,0.0,noise
spaghetti on toast,spaghetti on toast,food_gluten_grains,0.643259,0.5874561,0.05580288,-1,0.0,noise
2 pieces italian bread,2 pieces italian bread,food_gluten_grains,0.5247554,0.46899128,0.05576414,-1,0.0,noise
oven pizza,oven pizza,food_gluten_grains,0.54893506,0.49323267,0.05570239,-1,0.0,noise
chicken cheese noodles,chicken cheese noodles,food_gluten_grains,0.6036478,0.54802996,0.05561787,-1,0.0,noise
pizza slice,pizza slice,food_gluten_grains,0.5957885,0.54021007,0.05557841,-1,0.0,noise
Lo mein noodles,lo mein noodles,food_gluten_grains,0.49034247,0.43483025,0.05551222,-1,0.0,noise
spaghetti eis mr. tom rotebeeterest,spaghetti eis mr. tom rotebeeterest,food_gluten_grains,0.48166993,0.42628402,0.055385917,-1,0.0,noise
HM tortilla,hm tortilla,food_gluten_grains,0.5963963,0.54113513,0.055261195,-1,0.0,noise
sausage biscuit,sausage biscuit,food_gluten_grains,0.63267064,0.57741404,0.055256605,-1,0.0,noise
GF spaghetti,gf spaghetti,food_gluten_grains,0.5250516,0.46982223,0.055229366,-1,0.0,noise
deli sandwich,deli sandwich,food_gluten_grains,0.61498064,0.5598022,0.055178463,-1,0.0,noise
cheese biscuit,cheese biscuit,food_gluten_grains,0.67740285,0.62225354,0.055149317,-1,0.0,noise
ghetto bread,ghetto bread,food_gluten_grains,0.64372206,0.58857274,0.055149317,-1,0.0,noise
loaded pizza,loaded pizza,food_gluten_grains,0.51051205,0.45544037,0.05507168,-1,0.0,noise
panera noodle bowl,panera noodle bowl,food_gluten_grains,0.58628833,0.53125346,0.055034876,-1,0.0,noise
meatloaf and pasta,meatloaf and pasta,food_gluten_grains,0.5996139,0.5447061,0.0549078,-1,0.0,noise
chicken bacon pasta,chicken bacon pasta,food_gluten_grains,0.6282113,0.57343304,0.054778278,-1,0.0,noise
bread bowl,bread bowl,food_gluten_grains,0.65572035,0.60121804,0.05450231,-1,0.0,noise
spaghetti with cheese,spaghetti with cheese,food_gluten_grains,0.6361,0.5815987,0.054501295,-1,0.0,noise
pizza panini,pizza panini,food_gluten_grains,0.6228298,0.5684383,0.054391503,-1,0.0,noise
cup noodle,cup noodle,food_gluten_grains,0.5434199,0.4890777,0.05434221,-1,0.0,noise
steak biscuit,steak biscuit,food_gluten_grains,0.6037309,0.54944646,0.054284453,-1,0.0,noise
foccacia bread ,foccacia bread,food_gluten_grains,0.54489297,0.49062043,0.054272532,-1,0.0,noise
mr noodles,mr noodles,food_gluten_grains,0.54379654,0.4895476,0.05424893,-1,0.0,noise
ham and tomato roll,ham and tomato roll,food_gluten_grains,0.48224792,0.42800376,0.05424416,-1,0.0,noise
tuscan pasta,tuscan pasta,food_gluten_grains,0.60139894,0.5471619,0.054237068,-1,0.0,noise
brocoli soup grilled cheese bread,brocoli soup grilled cheese bread,food_gluten_grains,0.503608,0.44940656,0.054201424,-1,0.0,noise
dahl and gf pasta,dahl and gf pasta,food_gluten_grains,0.4600463,0.4061209,0.053925395,-1,0.0,noise
cheese and ham baguette,cheese and ham baguette,food_gluten_grains,0.5254377,0.4716063,0.0538314,-1,0.0,noise
Soup and bread roll,soup and bread roll,food_gluten_grains,0.61605376,0.562232,0.053821743,-1,0.0,noise
pasta alfredo,pasta alfredo,food_gluten_grains,0.62203383,0.5682341,0.05379975,-1,0.0,noise
Rudi's Sandwich Wrap,rudi's sandwich wrap,food_gluten_grains,0.4935371,0.43976098,0.053776115,-1,0.0,noise
chicken and tomato pasta,chicken and tomato pasta,food_gluten_grains,0.59850025,0.54491174,0.05358851,-1,0.0,noise
tortilla cheese ,tortilla cheese,food_gluten_grains,0.61051095,0.55710983,0.053401113,-1,0.0,noise
small bit of plain pasta.  sick ,small bit of plain pasta. sick,food_gluten_grains,0.52731955,0.4739194,0.05340016,-1,0.0,noise
fried bologna,fried bologna,food_gluten_grains,0.6260102,0.57267237,0.053337812,-1,0.0,noise
against the grain pizza,against the grain pizza,food_gluten_grains,0.57557416,0.522296,0.05327815,-1,0.0,noise
bologna and cheese sandwich,bologna and cheese sandwich,food_gluten_grains,0.6557995,0.60254455,0.053254962,-1,0.0,noise
duck pasta,duck pasta,food_gluten_grains,0.6323581,0.57916486,0.05319321,-1,0.0,noise
stuffed cheesy bread ,stuffed cheesy bread,food_gluten_grains,0.6085671,0.5553782,0.05318892,-1,0.0,noise
pasta with 1/2 sausage link,pasta with 1/2 sausage link,food_gluten_grains,0.4535126,0.4003517,0.053160906,-1,0.0,noise
cassava tortillas,cassava tortillas,food_gluten_grains,0.60117006,0.54811525,0.05305481,-1,0.0,noise
blt pasta,blt pasta,food_gluten_grains,0.5964316,0.5434955,0.052936137,-1,0.0,noise
Chicken and cheese pasta,chicken and cheese pasta,food_gluten_grains,0.6112455,0.55832386,0.052921653,-1,0.0,noise
crazy bread,crazy bread,food_gluten_grains,0.6445841,0.5916934,0.052890718,-1,0.0,noise
big portion of cheesy pasta,big portion of cheesy pasta,food_gluten_grains,0.54319507,0.49035057,0.052844495,-1,0.0,noise
noodle soup,noodle soup,food_gluten_grains,0.58984196,0.5370016,0.052840352,-1,0.0,noise
butter noodles,butter noodles,food_gluten_grains,0.6085183,0.55603075,0.052487552,-1,0.0,noise
ham and cheese panini,ham and cheese panini,food_gluten_grains,0.54097736,0.48852748,0.052449882,-1,0.0,noise
baby biscuits,baby biscuits,food_gluten_grains,0.5984055,0.5459635,0.052441955,-1,0.0,noise
miso soup and noodles,miso soup and noodles,food_gluten_grains,0.53642905,0.4840905,0.05233854,-1,0.0,noise
tofurkey bologna,tofurkey bologna,food_gluten_grains,0.48906147,0.4367634,0.05229807,-1,0.0,noise
lasagna bake,lasagna bake,food_gluten_grains,0.5774923,0.52520114,0.052291155,-1,0.0,noise
hamburger casserole,hamburger casserole,food_gluten_grains,0.65781915,0.60565126,0.052167892,-1,0.0,noise
pastry pizza,pastry pizza,food_gluten_grains,0.5721587,0.5199944,0.052164316,-1,0.0,noise
cheese tuna and spinach pasta bake,cheese tuna and spinach pasta bake,food_gluten_grains,0.48264256,0.43065953,0.05198303,-1,0.0,noise
chicken noodle casserole,chicken noodle casserole,food_gluten_grains,0.62670946,0.57474726,0.051962197,-1,0.0,noise
paneer wrap,paneer wrap,food_gluten_grains,0.5110384,0.45917922,0.0518592,-1,0.0,noise
2 Tortillas,2 tortillas,food_gluten_grains,0.47680062,0.42499852,0.0518021,-1,0.0,noise
chow fun noodles ,chow fun noodles,food_gluten_grains,0.527812,0.47601005,0.05180195,-1,0.0,noise
2 macarons,2 macarons,food_gluten_grains,0.47659457,0.42479348,0.051801085,-1,0.0,noise
brown bread roll,brown bread roll,food_gluten_grains,0.5194541,0.46778542,0.051668704,-1,0.0,noise
cheesey noodles,cheesey noodles,food_gluten_grains,0.6357925,0.58416843,0.05162406,-1,0.0,noise
chuck wagon sandwich,chuck wagon sandwich,food_gluten_grains,0.5916812,0.5400836,0.051597595,-1,0.0,noise
Cheese + Tomato Sandwich,cheese + tomato sandwich,food_gluten_grains,0.61638606,0.56479764,0.051588416,-1,0.0,noise
banza pasta,banza pasta,food_gluten_grains,0.5954749,0.5439066,0.05156827,-1,0.0,noise
"Bread sticks, plain","bread sticks, plain",food_gluten_grains,0.5797757,0.52837205,0.05140364,-1,0.0,noise
bread and jam,bread and jam,food_gluten_grains,0.644886,0.5934957,0.05139029,-1,0.0,noise
Crackerbread,crackerbread,food_gluten_grains,0.61903846,0.56766194,0.05137652,-1,0.0,noise
"POPEYES, biscuit","popeyes, biscuit",food_gluten_grains,0.5880329,0.5366628,0.051370084,-1,0.0,noise
mushroom soup pasta,mushroom soup pasta,food_gluten_grains,0.59354556,0.5421866,0.05135894,-1,0.0,noise
zuccini bread,zuccini bread,food_gluten_grains,0.5745518,0.5232038,0.05134803,-1,0.0,noise
baguette and cheese,baguette and cheese,food_gluten_grains,0.5176854,0.46661726,0.051068157,-1,0.0,noise
tomato macaroni soup,tomato macaroni soup,food_gluten_grains,0.5441752,0.4931171,0.051058114,-1,0.0,noise
chicken and mushroom pasta,chicken and mushroom pasta,food_gluten_grains,0.60337836,0.5523223,0.051056027,-1,0.0,noise
soy pasta,soy pasta,food_gluten_grains,0.5897851,0.5387385,0.05104661,-1,0.0,noise
noodle bowl,noodle bowl,food_gluten_grains,0.56105506,0.510144,0.05091107,-1,0.0,noise
ring bologna,ring bologna,food_gluten_grains,0.52552426,0.4746416,0.050882667,-1,0.0,noise
breads,breads,food_gluten_grains,0.714175,0.6633068,0.050868213,-1,0.0,noise
cheesy red pasta,cheesy red pasta,food_gluten_grains,0.5386946,0.48797882,0.050715804,-1,0.0,noise
fiber bread,fiber bread,food_gluten_grains,0.5594592,0.5087888,0.050670385,-1,0.0,noise
sandwiche jambon tomates ,sandwiche jambon tomates,food_gluten_grains,0.5490731,0.49848244,0.050590664,-1,0.0,noise
focaccia bread,focaccia bread,food_gluten_grains,0.5444279,0.49411878,0.05030909,-1,0.0,noise
pasta with sausage,pasta with sausage,food_gluten_grains,0.6002103,0.54992914,0.050281167,-1,0.0,noise
ready pasta,ready pasta,food_gluten_grains,0.57206684,0.52183896,0.05022788,-1,0.0,noise
pita bread,pita bread,food_gluten_grains,0.62935936,0.57918584,0.05017352,-1,0.0,noise
sandwiches,sandwiches,food_gluten_grains,0.7096614,0.6595116,0.0501498,-1,0.0,noise
zuchini bread,zuchini bread,food_gluten_grains,0.5313412,0.48129833,0.050042868,-1,0.0,noise
wholemeal bread roll,wholemeal bread roll,food_gluten_grains,0.52635074,0.47630954,0.0500412,-1,0.0,noise
cashew and tofu pasta bake,cashew and tofu pasta bake,food_gluten_grains,0.48882246,0.43881834,0.050004125,-1,0.0,noise
parmesan bread,parmesan bread,food_gluten_grains,0.562544,0.5125431,0.050000906,-1,0.0,noise
electrolyte water,electrolyte water,food_hydration,0.6477969,0.32179523,0.3260017,-1,0.0,noise
alkaline electrolyte water,alkaline electrolyte water,food_hydration,0.54824597,0.24390072,0.30434525,-1,0.0,noise
electrolytes added to water,electrolytes added to water,food_hydration,0.5277698,0.23621494,0.29155487,-1,0.0,noise
filter water,filter water,food_hydration,0.545661,0.29123566,0.25442532,-1,0.0,noise
sparkling mineral water,sparkling mineral water,food_hydration,0.67643017,0.42212075,0.25430942,-1,0.0,noise
seltzer water,seltzer water,food_hydration,0.73042905,0.4776597,0.25276935,-1,0.0,noise
Hydration,hydration,food_hydration,0.76075405,0.50867474,0.2520793,-1,0.0,noise
no sparkling water,no sparkling water,food_hydration,0.70738614,0.45600176,0.25138438,-1,0.0,noise
ph water,ph water,food_hydration,0.61510414,0.36521178,0.24989235,-1,0.0,noise
water fasting,water fasting,food_hydration,0.5783237,0.33113587,0.24718785,-1,0.0,noise
moderate water,moderate water,food_hydration,0.58764124,0.34091842,0.24672282,-1,0.0,noise
inadequate water,inadequate water,food_hydration,0.545869,0.29994434,0.24592465,-1,0.0,noise
Alkaline water,alkaline water,food_hydration,0.6292289,0.3866334,0.2425955,-1,0.0,noise
no water,no water,food_hydration,0.65771186,0.41521627,0.2424956,-1,0.0,noise
"Fluid replacement, electrolyte solution (include PEDIALYTE)","fluid replacement, electrolyte solution (include pedialyte",food_hydration,0.47721493,0.23880821,0.23840672,-1,0.0,noise
sparkling water,sparkling water,food_hydration,0.79857993,0.5612345,0.23734546,-1,0.0,noise
water,water,food_hydration,0.83718824,0.6011415,0.23604673,-1,0.0,noise
water from work,water from work,food_hydration,0.5516973,0.31707367,0.23462364,-1,0.0,noise
electrolyte powder with water,electrolyte powder with water,food_hydration,0.58640075,0.3557813,0.23061946,-1,0.0,noise
adequate water,adequate water,food_hydration,0.5832651,0.35286015,0.23040497,-1,0.0,noise
carbonated water,carbonated water,food_hydration,0.7256379,0.49547893,0.23015898,-1,0.0,noise
Harmless Harvest coconut water,harmless harvest coconut water,food_hydration,0.52114326,0.29207975,0.22906351,-1,0.0,noise
PC 1L Sparkling Water ,pc 1l sparkling water,food_hydration,0.5553092,0.32778832,0.22752085,-1,0.0,noise
filtered water,filtered water,food_hydration,0.6328727,0.4105156,0.2223571,-1,0.0,noise
lots of hydralyte,lots of hydralyte,food_hydration,0.67391866,0.45629486,0.2176238,-1,0.0,noise
selzter water,selzter water,food_hydration,0.70700806,0.49183917,0.2151689,-1,0.0,noise
lemon sparkling water,lemon sparkling water,food_hydration,0.66185725,0.44746277,0.21439448,-1,0.0,noise
water enhancer,water enhancer,food_hydration,0.55933,0.3453586,0.21397138,-1,0.0,noise
Lots of water,lots of water,food_hydration,0.63863707,0.4261104,0.21252668,-1,0.0,noise
stay hydrated,stay hydrated,food_hydration,0.6113986,0.3988759,0.21252269,-1,0.0,noise
Extreme hydration,extreme hydration,food_hydration,0.6467473,0.43584394,0.21090335,-1,0.0,noise
tap water,tap water,food_hydration,0.68114156,0.4717886,0.20935297,-1,0.0,noise
flavored sparkling water,flavored sparkling water,food_hydration,0.7047693,0.49634016,0.20842916,-1,0.0,noise
less water,less water,food_hydration,0.5955134,0.38725126,0.20826215,-1,0.0,noise
Salt water,salt water,food_hydration,0.6961386,0.48885745,0.20728117,-1,0.0,noise
water and fasting,water and fasting,food_hydration,0.6087302,0.40145087,0.20727932,-1,0.0,noise
increase water intake,increase water intake,food_hydration,0.46403977,0.25843638,0.20560339,-1,0.0,noise
water w/out salt,water w/out salt,food_hydration,0.6124391,0.4078241,0.204615,-1,0.0,noise
water with salt,water with salt,food_hydration,0.63373876,0.43016374,0.20357502,-1,0.0,noise
sparkling water w/ berry flavor,sparkling water w/ berry flavor,food_hydration,0.6961722,0.49260843,0.20356375,-1,0.0,noise
sparkling water with lime,sparkling water with lime,food_hydration,0.6543438,0.4509372,0.20340657,-1,0.0,noise
cherry sparkling water,cherry sparkling water,food_hydration,0.68205416,0.4796561,0.20239806,-1,0.0,noise
smart water,smart water,food_hydration,0.5609749,0.36001915,0.20095575,-1,0.0,noise
water 2L,water 2l,food_hydration,0.6577134,0.4580091,0.19970432,-1,0.0,noise
still water,still water,food_hydration,0.6521547,0.45272303,0.19943166,-1,0.0,noise
Well water ,well water,food_hydration,0.69009984,0.49303973,0.19706011,-1,0.0,noise
lime sparkling water,lime sparkling water,food_hydration,0.72707915,0.53008103,0.19699812,-1,0.0,noise
infused water,infused water,food_hydration,0.66236806,0.46548265,0.1968854,-1,0.0,noise
Water 21oz,water 21oz,food_hydration,0.688916,0.49244845,0.19646758,-1,0.0,noise
not much water,not much water,food_hydration,0.6151552,0.41870618,0.19644904,-1,0.0,noise
3 liters water,3 liters water,food_hydration,0.5041928,0.30843854,0.19575429,-1,0.0,noise
small coconut water,small coconut water,food_hydration,0.61070645,0.416298,0.19440845,-1,0.0,noise
sparkling water flavoured,sparkling water flavoured,food_hydration,0.6915411,0.4983183,0.19322276,-1,0.0,noise
sparkle water,sparkle water,food_hydration,0.6129091,0.41998774,0.19292134,-1,0.0,noise
chlorophyl water,chlorophyl water,food_hydration,0.4563222,0.26366946,0.19265273,-1,0.0,noise
Water 1l,water 1l,food_hydration,0.651332,0.46135452,0.1899775,-1,0.0,noise
water 36 oz,water 36 oz,food_hydration,0.6139113,0.42465907,0.1892522,-1,0.0,noise
bottled water,bottled water,food_hydration,0.70869184,0.5197752,0.18891662,-1,0.0,noise
strawberry sparkling water,strawberry sparkling water,food_hydration,0.7401819,0.5515642,0.1886177,-1,0.0,noise
>3L water,3l water,food_hydration,0.5883293,0.40042573,0.18790358,-1,0.0,noise
water 4 64oz1,water 4 64oz1,food_hydration,0.6390418,0.4523089,0.18673289,-1,0.0,noise
fizz water,fizz water,food_hydration,0.6558939,0.47020978,0.18568414,-1,0.0,noise
1L water,1l water,food_hydration,0.559472,0.37416303,0.185309,-1,0.0,noise
grapefruit sparkling water,grapefruit sparkling water,food_hydration,0.66893494,0.4848544,0.18408054,-1,0.0,noise
32 oz water,32 oz water,food_hydration,0.6090255,0.42514068,0.1838848,-1,0.0,noise
2400 ml water,2400 ml water,food_hydration,0.4503048,0.26837856,0.18192625,-1,0.0,noise
bubbly water,bubbly water,food_hydration,0.6998298,0.5195854,0.18024445,-1,0.0,noise
water cress,water cress,food_hydration,0.661844,0.48191905,0.17992496,-1,0.0,noise
water 60oz,water 60oz,food_hydration,0.5983275,0.41971564,0.17861187,-1,0.0,noise
64 oz water,64 oz water,food_hydration,0.58929265,0.41097933,0.17831331,-1,0.0,noise
Drank water,drank water,food_hydration,0.7165189,0.53848433,0.17803454,-1,0.0,noise
4c water,4c water,food_hydration,0.60879666,0.43106955,0.1777271,-1,0.0,noise
Not Enough Water,not enough water,food_hydration,0.55611074,0.37839472,0.17771602,-1,0.0,noise
80 oz water,80 oz water,food_hydration,0.5704046,0.39278305,0.17762154,-1,0.0,noise
little bit of water,little bit of water,food_hydration,0.58101285,0.40361434,0.1773985,-1,0.0,noise
water 64 oz,water 64 oz,food_hydration,0.6418477,0.46476984,0.17707789,-1,0.0,noise
50 oz water,50 oz water,food_hydration,0.5741465,0.398149,0.1759975,-1,0.0,noise
life water 16 oz,life water 16 oz,food_hydration,0.54413164,0.36844066,0.17569098,-1,0.0,noise
had water to drink,had water to drink,food_hydration,0.6623364,0.48703158,0.17530483,-1,0.0,noise
Water 2 32oz,water 2 32oz,food_hydration,0.6500956,0.47513962,0.17495596,-1,0.0,noise
coconut water,coconut water,food_hydration,0.73504186,0.5602562,0.17478567,-1,0.0,noise
40oz water,40oz water,food_hydration,0.6054083,0.43103164,0.17437667,-1,0.0,noise
water 3 48oz,water 3 48oz,food_hydration,0.61484975,0.44048,0.17436975,-1,0.0,noise
soda water,soda water,food_hydration,0.8554784,0.68141484,0.17406356,-1,0.0,noise
Propel water,propel water,food_hydration,0.529474,0.35596395,0.17351007,-1,0.0,noise
water 16oz,water 16oz,food_hydration,0.64126146,0.46814716,0.1731143,-1,0.0,noise
sip of water ,sip of water,food_hydration,0.7008631,0.5282373,0.17262584,-1,0.0,noise
ice sparkling water,ice sparkling water,food_hydration,0.6853391,0.5128429,0.1724962,-1,0.0,noise
pineapple sparkling water,pineapple sparkling water,food_hydration,0.6549805,0.48250672,0.17247376,-1,0.0,noise
fizzy water,fizzy water,food_hydration,0.75278616,0.5823125,0.17047364,-1,0.0,noise
fiji water,fiji water,food_hydration,0.538838,0.36948812,0.16934991,-1,0.0,noise
ACV water ,acv water,food_hydration,0.5215399,0.35226703,0.1692729,-1,0.0,noise
aloe water,aloe water,food_hydration,0.5295981,0.36056784,0.16903028,-1,0.0,noise
lime flawored water,lime flawored water,food_hydration,0.57149255,0.4026426,0.16884995,-1,0.0,noise
few sips of water ,few sips of water,food_hydration,0.59287363,0.42428547,0.16858816,-1,0.0,noise
flower water,flower water,food_hydration,0.59942037,0.43092132,0.16849905,-1,0.0,noise
Pom w/sparkling water,pom w/sparkling water,food_hydration,0.6692514,0.50116754,0.16808385,-1,0.0,noise
water bottle,water bottle,food_hydration,0.71740013,0.5494549,0.1679452,-1,0.0,noise
