term_original,best_domain
Temperature change,temperature_regulation
day sweats,temperature_regulation
heat exhaustion,temperature_regulation
morning sweats,temperature_regulation
cold feeling,temperature_regulation
night cold sweats,temperature_regulation
sensitive to heat,temperature_regulation
Sensation of Heat,temperature_regulation
chronic chills,temperature_regulation
chills at bedtime,temperature_regulation
hot weather,temperature_regulation
Face hot - left,temperature_regulation
feel cold,temperature_regulation
Hot shoulders,temperature_regulation
Face hot - right,temperature_regulation
hot after eating,temperature_regulation
Feeling Hot and Sweaty,temperature_regulation
Over Heat,temperature_regulation
Disturbed thermoregulation,temperature_regulation
freezing,temperature_regulation
warm feeling in torso,temperature_regulation
Overheated at night,temperature_regulation
temperature changes,temperature_regulation
Heat Flash,temperature_regulation
sensativity to heat,temperature_regulation
sensativity to tempature ,temperature_regulation
cold - body temp reg issues,temperature_regulation
Hot Flash/ Cold flash,temperature_regulation
Day Sweating,temperature_regulation
cold sensations,temperature_regulation
Hot body temperature,temperature_regulation
hot at night,temperature_regulation
Cold sensitivity,temperature_regulation
Heat sensation,temperature_regulation
confused body temperature,temperature_regulation
temperature cold ,temperature_regulation
Feel warm,temperature_regulation
basal body temp,temperature_regulation
Temperature Disregulation,temperature_regulation
bed sweat,temperature_regulation
Hot flushes,temperature_regulation
intermittently hot and cold,temperature_regulation
Temperature,temperature_regulation
chilled,temperature_regulation
lack of temperature control,temperature_regulation
Skin temperature change,temperature_regulation
uncomfortable warmth,temperature_regulation
low temp,temperature_regulation
cold chills,temperature_regulation
sweaty,temperature_regulation
shivering,temperature_regulation
sudden body temperature changes,temperature_regulation
subjective warm,temperature_regulation
Body Temperature Misregulation,temperature_regulation
joint heat,temperature_regulation
skin temperature,temperature_regulation
Temperature Intolerance,temperature_regulation
Cheek heat,temperature_regulation
Sensitivity to heat and cold,temperature_regulation
Cannot Get Warm,temperature_regulation
Outdoor temp,temperature_regulation
hot/cold,temperature_regulation
colder than normal,temperature_regulation
Too-Cold,temperature_regulation
Too-Hot,temperature_regulation
sensitive to tempreture,temperature_regulation
hot flush,temperature_regulation
erratic body temp,temperature_regulation
hot /cold flashes,temperature_regulation
Hotness in face,temperature_regulation
Freezing Cold,temperature_regulation
Temp. Dysregulation ,temperature_regulation
Hot flashes,temperature_regulation
thyroid heat,temperature_regulation
sweat,temperature_regulation
Cold intolerance,temperature_regulation
elevated tempera,temperature_regulation
Cold-body temp reg issues,temperature_regulation
icy hot feeling,temperature_regulation
Hot wees,temperature_regulation
over sweating,temperature_regulation
Warm flash/chill,temperature_regulation
Chills/Temp Issues,temperature_regulation
really hot when eating,temperature_regulation
cheeks feel hot,temperature_regulation
Can't get warm,temperature_regulation
Temperature control,temperature_regulation
Brain chills,temperature_regulation
cold/hot temperature,temperature_regulation
Night sweats,temperature_regulation
high temperature,temperature_regulation
Thermoregulatory issues,temperature_regulation
Body Temperature Fluctuations,temperature_regulation
body feels hot but skin is cool,temperature_regulation
Overheating/Cold Sensitivity,temperature_regulation
Sensation of Cold,temperature_regulation
Freezing and sweating ,temperature_regulation
temp,temperature_regulation
hot sweats,temperature_regulation
temperature control issue,temperature_regulation
teeth sensitive to hot and cold,temperature_regulation
Cold at night ,temperature_regulation
running hot,temperature_regulation
cold shivers,temperature_regulation
Hot during sleep,temperature_regulation
really sweaty,temperature_regulation
Warm,temperature_regulation
Sweating,temperature_regulation
body temperatures ,temperature_regulation
Temperature Irregulation,temperature_regulation
coldness,temperature_regulation
Cold water feeling (particularly across pelvis),temperature_regulation
Temp Disregulation / Sweating,temperature_regulation
Feeling Cold All the time,temperature_regulation
Goosebumps with Temperature Change,temperature_regulation
Goosebumps without Temperature Change,temperature_regulation
freezing/feeling cold,temperature_regulation
night sweats/chills,temperature_regulation
face heat,temperature_regulation
feeling hot or cold,temperature_regulation
Waking up hot,temperature_regulation
Flushing with Skin Temperature Change,temperature_regulation
Sensitive to cold,temperature_regulation
body temperature dysregulation cold,temperature_regulation
Overheating,temperature_regulation
Feel cold all over,temperature_regulation
hot spells,temperature_regulation
hot flash,temperature_regulation
hot then cold,temperature_regulation
Feeling too hot,temperature_regulation
hot cheeks,temperature_regulation
Heat/Cold Intolerance,temperature_regulation
can’t get  warm,temperature_regulation
body temperature regulation issues,temperature_regulation
Loss of temperature control ,temperature_regulation
Can't warm up,temperature_regulation
cold sweats,temperature_regulation
Freeze,temperature_regulation
Chills,temperature_regulation
night chills,temperature_regulation
warm temperature ,temperature_regulation
Loss of temperature sensation,temperature_regulation
pit sweat,temperature_regulation
cold temperature ,temperature_regulation
body temperature dysregulation hot,temperature_regulation
odd low temp,temperature_regulation
hot sweats in morning,temperature_regulation
cannot cool down,temperature_regulation
Hot brick feeling,temperature_regulation
sweat/chills,temperature_regulation
warm to touch,temperature_regulation
over heating,temperature_regulation
hot flashes durring day,temperature_regulation
feel heatt rate upon waking ,temperature_regulation
Poor temperature regulation,temperature_regulation
Sudden chills,temperature_regulation
body temp problems/swings,temperature_regulation
poor temperature control,temperature_regulation
High Body Temperature,temperature_regulation
sweaty hot,temperature_regulation
feeling overly warm,temperature_regulation
Temperature Regulation Problems,temperature_regulation
hot flashes and chills,temperature_regulation
overheating inside,temperature_regulation
Heat sensitive,temperature_regulation
Feeling too cold,temperature_regulation
rising heat ,temperature_regulation
Temperature Regulation,temperature_regulation
body temperature,temperature_regulation
sweats,temperature_regulation
Temperature Fluctuations,temperature_regulation
Elevated temperature,temperature_regulation
"hot, sweaty",temperature_regulation
hot and cold flashes,temperature_regulation
night sweating ,temperature_regulation
extremely hot,temperature_regulation
Low Temperature,temperature_regulation
cold sweat,temperature_regulation
Temperature Regulation Difficulty,temperature_regulation
Heat intolerance,temperature_regulation
hot flashes last night,temperature_regulation
body heat,temperature_regulation
Heat flashes,temperature_regulation
nght sweats,temperature_regulation
Heat/ Cold Intolerance,temperature_regulation
sudden sweats,temperature_regulation
Cold Flashes,temperature_regulation
night sweat,temperature_regulation
Limb temperature change,temperature_regulation
temperature swings,temperature_regulation
profuse sweating,temperature_regulation
Feeling hot,temperature_regulation
heat intolerence,temperature_regulation
Meltdowns,temperature_regulation
feeling of coldness,temperature_regulation
Cheeks/Face Burning Hot,temperature_regulation
chills feeling cold,temperature_regulation
hot flashs,temperature_regulation
feeling frozen,temperature_regulation
Outer ear pain - right,tinnitus_ear
Fluctuating tinnitus (right ear),tinnitus_ear
Buzz in ears,tinnitus_ear
Ear issues,tinnitus_ear
ear itch,tinnitus_ear
Deafness,tinnitus_ear
"""runny ear"" ",tinnitus_ear
Itching inside ears,tinnitus_ear
right ear feels full,tinnitus_ear
ear ringing (left),tinnitus_ear
Earache,tinnitus_ear
ear pressure and popping ,tinnitus_ear
Left ear clicking,tinnitus_ear
heartbeats in ears,tinnitus_ear
Ear whooshing in both ears with squinting,tinnitus_ear
ear flare,tinnitus_ear
Tin man,tinnitus_ear
ear pressurization,tinnitus_ear
"temporary hearing loss, left ear w/ tinnitus",tinnitus_ear
Fluid in ears,tinnitus_ear
right ear stopped up,tinnitus_ear
Tinnitus Left,tinnitus_ear
hearing difficulty,tinnitus_ear
burning of ears in the middle of night,tinnitus_ear
red/hot ear,tinnitus_ear
ear ache right side,tinnitus_ear
Wind Tunnel Ear,tinnitus_ear
pressure in ears,tinnitus_ear
pulsating tinnitus,tinnitus_ear
full ears,tinnitus_ear
Sore ears,tinnitus_ear
ear fluid,tinnitus_ear
ear roaring,tinnitus_ear
Ear pressure,tinnitus_ear
pulsatile tinnitus (when standing),tinnitus_ear
blocked ear,tinnitus_ear
ears plugged,tinnitus_ear
Bright red ears ,tinnitus_ear
left ear tinnitus,tinnitus_ear
ear feels numb or like water in it,tinnitus_ear
right ear tinnitus,tinnitus_ear
Ear Soreness,tinnitus_ear
Excessive ear wax,tinnitus_ear
glue ear,tinnitus_ear
Sore Ear,tinnitus_ear
Ear fluttering,tinnitus_ear
tinnitus more noticable ,tinnitus_ear
ear surges,tinnitus_ear
ear static,tinnitus_ear
Tinnitus,tinnitus_ear
earache flare again ,tinnitus_ear
"pressure in teeth, ears",tinnitus_ear
Ear Irritation,tinnitus_ear
ear inflammation,tinnitus_ear
dripping left ear,tinnitus_ear
ear itchiness,tinnitus_ear
muffled ear sensations,tinnitus_ear
Left ear itching,tinnitus_ear
Ears Ringing,tinnitus_ear
warm flush in ears,tinnitus_ear
tone deafness,tinnitus_ear
ear itching,tinnitus_ear
white noise in ears,tinnitus_ear
Buzzing in ear,tinnitus_ear
Earworm (songs),tinnitus_ear
Eardrum spasm ,tinnitus_ear
ear wax,tinnitus_ear
Fullness of ears,tinnitus_ear
shifting tinnitus,tinnitus_ear
knot behind left ear,tinnitus_ear
ear pain attacks left,tinnitus_ear
ear hs,tinnitus_ear
High pitched noise in ears,tinnitus_ear
thumping in ear,tinnitus_ear
pressure in ear,tinnitus_ear
trouble hearing,tinnitus_ear
Hot red ears,tinnitus_ear
ear wooshing,tinnitus_ear
fluid right ear,tinnitus_ear
Ears sensitive to noise,tinnitus_ear
hearing things,tinnitus_ear
Shooting pain in ear - left,tinnitus_ear
Crackling in ear - right,tinnitus_ear
helicopter sound in ears,tinnitus_ear
Crackling in ear - left,tinnitus_ear
ear sores,tinnitus_ear
ear/neck/,tinnitus_ear
Poppy Ears,tinnitus_ear
Inner ear burn,tinnitus_ear
Ear Pain - Left,tinnitus_ear
Difficulty hearing,tinnitus_ear
Ear Pain - Right,tinnitus_ear
right ear ache,tinnitus_ear
hole in ear drum,tinnitus_ear
hearing loss Right ear,tinnitus_ear
ears wont pop,tinnitus_ear
ear pressure right ear,tinnitus_ear
clogged left ear,tinnitus_ear
ache/throbbing behind left ear (temporal lobe),tinnitus_ear
Single pitch tinnitus,tinnitus_ear
hearung loss Right ear,tinnitus_ear
tender ears,tinnitus_ear
Ear CSF Pressure,tinnitus_ear
ear discomfort,tinnitus_ear
Ear ringing,tinnitus_ear
pressure behind ear,tinnitus_ear
"Numbness left ear, neck, & side of head",tinnitus_ear
right ear ringing,tinnitus_ear
Ear feels full,tinnitus_ear
pulsitile tinnitus,tinnitus_ear
left ear feels like fluid running,tinnitus_ear
ear pain with sleeping on side,tinnitus_ear
Outer ear hot & red - right,tinnitus_ear
Outer ear hot & red - left,tinnitus_ear
Ache around outer ear - ,tinnitus_ear
lost hearing in right ear ,tinnitus_ear
Ringing of Ears,tinnitus_ear
R ext ear pain ,tinnitus_ear
ear burning,tinnitus_ear
tinnitus (right ear),tinnitus_ear
right ear pressure,tinnitus_ear
ear cartilage pain,tinnitus_ear
Ear/Gland Pain,tinnitus_ear
right ear pain/ti,tinnitus_ear
ear pop,tinnitus_ear
ear infections,tinnitus_ear
cracked skin behind ears,tinnitus_ear
ear noises,tinnitus_ear
itchy ear canal,tinnitus_ear
Ear Ringing Right,tinnitus_ear
"Numbness right ear, neck, & side of head",tinnitus_ear
Pain Behind Right Ear,tinnitus_ear
Fluctuating tinnitus,tinnitus_ear
Internal Buzzing,tinnitus_ear
Ear ,tinnitus_ear
ear pressure or ache,tinnitus_ear
ringing ears,tinnitus_ear
ache in ear,tinnitus_ear
stuffy ears,tinnitus_ear
ear cannal swelling,tinnitus_ear
Neural Symptoms - Right Ear,tinnitus_ear
Ache around outer ear - left,tinnitus_ear
Shooting pain in ear - right,tinnitus_ear
right ear ,tinnitus_ear
high pitch ear ringing,tinnitus_ear
Ear flushing,tinnitus_ear
Clicking in ears,tinnitus_ear
swollen ear,tinnitus_ear
ear/head throbbing ,tinnitus_ear
hearing issues,tinnitus_ear
Ear Ringing Left,tinnitus_ear
loud ringing in ears,tinnitus_ear
ear pulse,tinnitus_ear
buzzing ears,tinnitus_ear
Clogged ears,tinnitus_ear
Faint Morse code tinnitus ,tinnitus_ear
Left ear ringing,tinnitus_ear
Left ear pain and numbness,tinnitus_ear
Left Ear Buzzing/Discomfort,tinnitus_ear
blood rush in ears,tinnitus_ear
decreased hearing,tinnitus_ear
ear thumping,tinnitus_ear
Eardrum Vibration,tinnitus_ear
right ear hurting,tinnitus_ear
Ear/Jaw Pain,tinnitus_ear
Poor hearing,tinnitus_ear
crackling ears,tinnitus_ear
ear attacks ,tinnitus_ear
hearing sounds that arent there,tinnitus_ear
Decrease in hearing,tinnitus_ear
pain behind left ear,tinnitus_ear
inner ear issues,tinnitus_ear
ears rininging,tinnitus_ear
Vibrating Eardrums,tinnitus_ear
ear clog,tinnitus_ear
left ear block,tinnitus_ear
Full ear/decreased hearing,tinnitus_ear
ear Infection,tinnitus_ear
ringing in left ear,tinnitus_ear
ear popping,tinnitus_ear
"left ear fullness, no pain",tinnitus_ear
ears itch,tinnitus_ear
Left ear & cheek numbness/tingling ,tinnitus_ear
Ear Canal Ache,tinnitus_ear
leaking ear,tinnitus_ear
hsv to ear,tinnitus_ear
tinnitus hiss,tinnitus_ear
tinnitus rumble,tinnitus_ear
ear swelling,tinnitus_ear
Ear ache,tinnitus_ear
Stumbling on Headset,tinnitus_ear
right ear fullness,tinnitus_ear
right side of neck from base up to ear,tinnitus_ear
sharp pain in ear,tinnitus_ear
Pain in right ear,tinnitus_ear
tinitis,tinnitus_ear
muffled sounds,tinnitus_ear
outer ear pain,tinnitus_ear
Whooshing in ears,tinnitus_ear
static ear,tinnitus_ear
left ear ache,tinnitus_ear
ears feel plugged,tinnitus_ear
ear discharge,tinnitus_ear
Hearing Loss (Right Ear),tinnitus_ear
Wooshing Ears,tinnitus_ear
pain behind ear bone,tinnitus_ear
ear plugged up L,tinnitus_ear
Muffled hearing,tinnitus_ear
Stuffed Ear,tinnitus_ear
bleeding ears,tinnitus_ear
"buzzing, ringing or ear pain",tinnitus_ear
Right ear paim,tinnitus_ear
ear pain swooshing,tinnitus_ear
sharp pain behind right ear,tinnitus_ear
Earache R,tinnitus_ear
right ear crackling,tinnitus_ear
pulsating tinitus,tinnitus_ear
sensitive ears,tinnitus_ear
painful ganglion in the left ear,tinnitus_ear
ear woosh,tinnitus_ear
ear buildup,tinnitus_ear
hearing voices,tinnitus_ear
left ear pain,tinnitus_ear
ear congestion,tinnitus_ear
"red, hot ears",tinnitus_ear
plugged ears,tinnitus_ear
swimmers ear ,tinnitus_ear
popping ears,tinnitus_ear
dry ears,tinnitus_ear
ears itching,tinnitus_ear
ear red and hot,tinnitus_ear
ear aches,tinnitus_ear
weird ear sound,tinnitus_ear
ear cartlidge imflammation,tinnitus_ear
ears popping,tinnitus_ear
left ear puslatile tinnitus,tinnitus_ear
right ear puslatile tinnitus,tinnitus_ear
Red Burning Ears ,tinnitus_ear
Ear Fullness/Pressure/Pain,tinnitus_ear
POTS: Ears Ringing,tinnitus_ear
Hearing loss one-sided,tinnitus_ear
Hearing changes,tinnitus_ear
ear pulsating,tinnitus_ear
Tinnitus / Ear pop,tinnitus_ear
flaring ears,tinnitus_ear
Fluttering in ear,tinnitus_ear
left ear fullness,tinnitus_ear
left ear/tmj,tinnitus_ear
ear ice pick right,tinnitus_ear
whistling in ears,tinnitus_ear
hard to hear,tinnitus_ear
Pain behind ear,tinnitus_ear
Hearing loss,tinnitus_ear
ear pain,tinnitus_ear
Whooshing in ear,tinnitus_ear
cracked ears,tinnitus_ear
ears causing sleep issues,tinnitus_ear
Ear Pressure / Popping.,tinnitus_ear
water in ears,tinnitus_ear
Heartbeat tinnitus,tinnitus_ear
ear pain r,tinnitus_ear
ear pain l,tinnitus_ear
left ear vibration,tinnitus_ear
auditory processing disorder,tinnitus_ear
Right ear pain,tinnitus_ear
Tinitus,tinnitus_ear
Ringing in the Ears,tinnitus_ear
buzzing in ears,tinnitus_ear
Cracks - Behind Ears,tinnitus_ear
left ear pressure,tinnitus_ear
tinnitus night,tinnitus_ear
fullness in ears,tinnitus_ear
ears clogged,tinnitus_ear
ear pressure or pain,tinnitus_ear
left side ear pain ,tinnitus_ear
shooting pain to right inner ear,tinnitus_ear
ring in ears,tinnitus_ear
Buzz in head,tinnitus_ear
ears sharp pain,tinnitus_ear
tinnitus day,tinnitus_ear
Hot ears,tinnitus_ear
ear fluid pressure,tinnitus_ear
ears full / popping,tinnitus_ear
Right ear pressure/pain,tinnitus_ear
ear plugged up r,tinnitus_ear
ear drainage,tinnitus_ear
dry skin in ears,tinnitus_ear
loss of hearing,tinnitus_ear
earache / irritation,tinnitus_ear
Earache L,tinnitus_ear
ringing in right ear,tinnitus_ear
"Deafness (sudden, temporary)",tinnitus_ear
Hot ears and face,tinnitus_ear
Ear Flutter,tinnitus_ear
Ears,tinnitus_ear
itchy left ear canal,tinnitus_ear
Tinnitus Right,tinnitus_ear
Tension around ears,tinnitus_ear
deaf in right ear,tinnitus_ear
hypersensitive hearing,tinnitus_ear
Blocked ears,tinnitus_ear
left ear hearing,tinnitus_ear
Swelling behind ear,tinnitus_ear
throbbing ear,tinnitus_ear
Ear Clogging,tinnitus_ear
pulsatile tinnitus,tinnitus_ear
ear pain on pillow,tinnitus_ear
ear pressure left ear,tinnitus_ear
Itchy inner ears,tinnitus_ear
Left ear numbness & tingling ,tinnitus_ear
deaf in left ear,tinnitus_ear
hearing abnormal sounds,tinnitus_ear
inner ear pain,tinnitus_ear
Drumming in ears,tinnitus_ear
ear sound,tinnitus_ear
ears ringing or wooshing,tinnitus_ear
Ear/throat sensation (left),tinnitus_ear
whoosing sound in ears,tinnitus_ear
noise in ear,tinnitus_ear
shooting pain to left inner ear,tinnitus_ear
Ear Vibrations,tinnitus_ear
Hearing disturbance,tinnitus_ear
Swishing in ears,tinnitus_ear
nausea/dizziness in ears,tinnitus_ear
ear vibrating,tinnitus_ear
right ear irritated and itchy,tinnitus_ear
ear redness,tinnitus_ear
ear ringing (right),tinnitus_ear
Ear fullness,tinnitus_ear
hearing problems,tinnitus_ear
ear fissure,tinnitus_ear
ear ulcer,tinnitus_ear
pinch in ear,tinnitus_ear
Pulsatile Tinnitus Sound Level,tinnitus_ear
right ear pain upright,tinnitus_ear
tinnitus increase upon standing,tinnitus_ear
Hearing loss Left ear,tinnitus_ear
Red hot ear,tinnitus_ear
Ears Buzzing,tinnitus_ear
ear noise,tinnitus_ear
Ringing in ears,tinnitus_ear
Ear clicking,tinnitus_ear
Ear pain/ringing,tinnitus_ear
intercostal spasm,tremor_spasm_twitch
toe spasm subluxation,tremor_spasm_twitch
Vibrating Sensation,tremor_spasm_twitch
spasms in legs,tremor_spasm_twitch
inside muscle twitches,tremor_spasm_twitch
rib spasm,tremor_spasm_twitch
"hand finger spasms, subluxaton",tremor_spasm_twitch
Sudden Energy Surge,tremor_spasm_twitch
calf spasms,tremor_spasm_twitch
Muscle spasms/cramping (right hand),tremor_spasm_twitch
Twitching,tremor_spasm_twitch
thigh spasm,tremor_spasm_twitch
calf/shin cramps,tremor_spasm_twitch
Muscle cramps,tremor_spasm_twitch
Muscle twitching,tremor_spasm_twitch
Leg cramps,tremor_spasm_twitch
smooth muscle contractions ,tremor_spasm_twitch
muscle spasm leg,tremor_spasm_twitch
muscle cramps lower legs,tremor_spasm_twitch
muscle cramps thighs,tremor_spasm_twitch
Twitching - Eye ,tremor_spasm_twitch
Spasms in sholder blades,tremor_spasm_twitch
Musculoskeletal spasms,tremor_spasm_twitch
Spasms - Back ,tremor_spasm_twitch
muscle spasm left hand,tremor_spasm_twitch
muscle spasms neck and face,tremor_spasm_twitch
Muscle twitches,tremor_spasm_twitch
Jaw Clenching,tremor_spasm_twitch
right thigh muscle spasm,tremor_spasm_twitch
Muscle jerks,tremor_spasm_twitch
tongue spasms,tremor_spasm_twitch
Spasms/spascity - L leg,tremor_spasm_twitch
muscle burning,tremor_spasm_twitch
Spasticity,tremor_spasm_twitch
Myclonic Jerks,tremor_spasm_twitch
calf cramp,tremor_spasm_twitch
diaphragm spasm,tremor_spasm_twitch
cant move jaw with spasms ,tremor_spasm_twitch
spasmps ,tremor_spasm_twitch
Myoclonic Twitch,tremor_spasm_twitch
arm muscle spasms,tremor_spasm_twitch
involuntary spasms,tremor_spasm_twitch
muscle seizures,tremor_spasm_twitch
body jerks,tremor_spasm_twitch
rt. leg stiff spasm?,tremor_spasm_twitch
tense/sore muscles,tremor_spasm_twitch
muscles twitching,tremor_spasm_twitch
muscle soreness,tremor_spasm_twitch
Spasms/spascity - L hand,tremor_spasm_twitch
creaking jaw,tremor_spasm_twitch
Muscle twitching/spasms,tremor_spasm_twitch
muscle spasm sh,tremor_spasm_twitch
face spasms,tremor_spasm_twitch
muscle spams,tremor_spasm_twitch
Twitching - Fingers,tremor_spasm_twitch
Back Tremors and Spasms ,tremor_spasm_twitch
Spasms - Thigh/Knee,tremor_spasm_twitch
Muscle spasms,tremor_spasm_twitch
Spasms/spasicity - L arm,tremor_spasm_twitch
Muscle Tingling,tremor_spasm_twitch
leg muscle spasms,tremor_spasm_twitch
Debilitating Muscle Cramps,tremor_spasm_twitch
Rykninger/spasmer,tremor_spasm_twitch
muscle ceizures,tremor_spasm_twitch
hand/finger twitch,tremor_spasm_twitch
Muscle Cramps - Calf/Foot/Toes,tremor_spasm_twitch
esophageal spasm,tremor_spasm_twitch
muscle spasm foot right,tremor_spasm_twitch
jaw spasm,tremor_spasm_twitch
bedtime muscle cramps,tremor_spasm_twitch
Urge to stretch muscles,tremor_spasm_twitch
spasms,tremor_spasm_twitch
twisting muscle spasms,tremor_spasm_twitch
mouth twitching,tremor_spasm_twitch
muscle popping,tremor_spasm_twitch
"Leg spasm, right thigh",tremor_spasm_twitch
muscle spasms/aches,tremor_spasm_twitch
bones vibrating,tremor_spasm_twitch
calf muscle soreness,tremor_spasm_twitch
throbbing muscles,tremor_spasm_twitch
Twitching/jerking muscles,tremor_spasm_twitch
muscle spasm (left front),tremor_spasm_twitch
muscle pulling/jerking-pain,tremor_spasm_twitch
facial muscle spasm,tremor_spasm_twitch
Sore Muscles from Dancing,tremor_spasm_twitch
muscle spasm (back),tremor_spasm_twitch
Muscle cramps (arms),tremor_spasm_twitch
micro cramps or spasms,tremor_spasm_twitch
spasmodic dysphonia,tremor_spasm_twitch
Muscle cramps (legs),tremor_spasm_twitch
muscle spasm neck,tremor_spasm_twitch
hand spasm,tremor_spasm_twitch
face muscles twitch,tremor_spasm_twitch
muscle spasm arm r,tremor_spasm_twitch
Muscle spasm (rib),tremor_spasm_twitch
muscle cramping,tremor_spasm_twitch
Facial twitching,tremor_spasm_twitch
leg spasms with bowel movements,tremor_spasm_twitch
involuntary muscle twitching,tremor_spasm_twitch
twitching muscles ,tremor_spasm_twitch
muscle aches legs,tremor_spasm_twitch
Muscle twitches-eyes,tremor_spasm_twitch
muscle spasams,tremor_spasm_twitch
pelvic floor muscle spasm,tremor_spasm_twitch
twitchs musculaires,tremor_spasm_twitch
Twitches/spasms,tremor_spasm_twitch
Leg spasms,tremor_spasm_twitch
R spasm,tremor_spasm_twitch
wrist spasm,tremor_spasm_twitch
Spasms in left leg (below knee) ,tremor_spasm_twitch
Painful Muscle Spasms,tremor_spasm_twitch
quantity of spasms,tremor_spasm_twitch
Psoas spasm,tremor_spasm_twitch
full body muscle spasms,tremor_spasm_twitch
spasmes,tremor_spasm_twitch
Jaw muscle spasms,tremor_spasm_twitch
large muscle spasm,tremor_spasm_twitch
Twitches/Tiks,tremor_spasm_twitch
Muscle Spasms Arms,tremor_spasm_twitch
Kidney Spasms,tremor_spasm_twitch
Gi spasms,tremor_spasm_twitch
Myoclonic Jerk,tremor_spasm_twitch
glute spasms,tremor_spasm_twitch
leg cramp,tremor_spasm_twitch
muscle twitching cramping,tremor_spasm_twitch
twitch,tremor_spasm_twitch
spasticty,tremor_spasm_twitch
muscle spasms: back,tremor_spasm_twitch
thigh twitch,tremor_spasm_twitch
Hypnic jerk,tremor_spasm_twitch
spasms legs,tremor_spasm_twitch
Involuntary Muscle Movements ,tremor_spasm_twitch
muscles cramps,tremor_spasm_twitch
muscle spasm / twitching,tremor_spasm_twitch
jerky movements,tremor_spasm_twitch
muscle fasciculations,tremor_spasm_twitch
vocal cord spasms,tremor_spasm_twitch
Body Twitching,tremor_spasm_twitch
Leg jolts,tremor_spasm_twitch
twitch right clavicle muscle,tremor_spasm_twitch
Muscle sp,tremor_spasm_twitch
twitching on muscle ,tremor_spasm_twitch
"Muscle Spasms, Ribs",tremor_spasm_twitch
"Muscle Spasms, legs or feet",tremor_spasm_twitch
 neck muscle spasm,tremor_spasm_twitch
leg cramping,tremor_spasm_twitch
muscle clenching,tremor_spasm_twitch
total esphageal spasm,tremor_spasm_twitch
Carpal spasm,tremor_spasm_twitch
Muscle Fasciculation,tremor_spasm_twitch
Mycoclonic Twitch,tremor_spasm_twitch
shoulder spasm,tremor_spasm_twitch
Muscle spasm left arm,tremor_spasm_twitch
facial spasm,tremor_spasm_twitch
arm spasm,tremor_spasm_twitch
weird stomach twitch,tremor_spasm_twitch
spacticity,tremor_spasm_twitch
muscle knots,tremor_spasm_twitch
jerky tremors,tremor_spasm_twitch
muscle spasms/cramps ,tremor_spasm_twitch
muscle spasms left hand,tremor_spasm_twitch
arm spasms,tremor_spasm_twitch
muscles feel punched,tremor_spasm_twitch
Involuntary muscle spasms,tremor_spasm_twitch
muscle twitch left thumb meat,tremor_spasm_twitch
muscle twitch right buttock,tremor_spasm_twitch
shaking/vibrating muscles,tremor_spasm_twitch
General muscle irritability,tremor_spasm_twitch
Cervical jerk,tremor_spasm_twitch
muscle twitch,tremor_spasm_twitch
leg spasticity,tremor_spasm_twitch
muscle contractions,tremor_spasm_twitch
Cramp in both legs ,tremor_spasm_twitch
Muscle spasm (right foot),tremor_spasm_twitch
Post B Spasms,tremor_spasm_twitch
right leg spasm ,tremor_spasm_twitch
muscle twitch all over,tremor_spasm_twitch
trapezius spasm,tremor_spasm_twitch
Muscle Spasm Legs,tremor_spasm_twitch
Muscle Aches/Tightness,tremor_spasm_twitch
muscle twitch left arm rear upper,tremor_spasm_twitch
twitching eye,tremor_spasm_twitch
GI cramping,tremor_spasm_twitch
twitching eyes,tremor_spasm_twitch
spasms in feet,tremor_spasm_twitch
side spasms,tremor_spasm_twitch
esphogus spasms,tremor_spasm_twitch
right hand spasm ,tremor_spasm_twitch
involuntary  muscle jolting,tremor_spasm_twitch
muscle spasm left shoulder,tremor_spasm_twitch
left leg spasms,tremor_spasm_twitch
throat flutters,tremor_spasm_twitch
muscle cramps /twitching,tremor_spasm_twitch
Muscle Spasms (Random),tremor_spasm_twitch
right leg spasms,tremor_spasm_twitch
right hand muscle spams,tremor_spasm_twitch
left hand muscle spasms,tremor_spasm_twitch
chronic muscle spasams,tremor_spasm_twitch
Muscle tremors on waking ,tremor_spasm_twitch
Esophogeal spasm,tremor_spasm_twitch
Muscle twitches-legs,tremor_spasm_twitch
Muscle twitches-arms,tremor_spasm_twitch
muscle spasm breast r,tremor_spasm_twitch
abdomenal twitching,tremor_spasm_twitch
Muscle Spasm,tremor_spasm_twitch
lat spasm,tremor_spasm_twitch
Facial muscle twitching,tremor_spasm_twitch
Muscle tension/spasm,tremor_spasm_twitch
muscle twitching buttock left,tremor_spasm_twitch
Nerve Twitch,tremor_spasm_twitch
Muscle sen,tremor_spasm_twitch
spasms in legs daytime,tremor_spasm_twitch
Severe mucle spasms,tremor_spasm_twitch
pain triggered tremor,tremor_spasm_twitch
Muscle spasm in jaw,tremor_spasm_twitch
muscle pain- spasm site,tremor_spasm_twitch
Muscle Spasms/Twitching,tremor_spasm_twitch
Occipital muscle spasm,tremor_spasm_twitch
muscle or neeve twitches legs,tremor_spasm_twitch
muscle jerking,tremor_spasm_twitch
Twitches in Head and Arms,tremor_spasm_twitch
Foot spasms,tremor_spasm_twitch
Eyelid Twitching,tremor_spasm_twitch
muscle cramps legs/thighs,tremor_spasm_twitch
left arm spasm,tremor_spasm_twitch
Body twitches/convulsions,tremor_spasm_twitch
leg spasm,tremor_spasm_twitch
invouluntary muscle twitching,tremor_spasm_twitch
